id	time	sentiment	tweet
2.64192980498387E+017	414408503	neutral	@walkerackerson a dance on december 8th for all the cheerleaders in the district at east
2.61844514535244E+017	471168237	neutral	Anne and Toni with Myrtle, Melai, FrancElla, Jericho and JM on Sarah G Live this October 28... http://t.co/sQ0t5pG8
2.61146922339942E+017	800449532	neutral	Tottenham boss Andre Villas-Boas has confirmed he has no plans to sell Emmanuel Adebayor in the January
2.62084640368624E+017	223570353	negative	@imjustanerd We may not win Academy Awards, but we will be the freaking People's Choice dammit!!!
1.7298392417842E+017	21310583	positive	Our last draw for an HD TV is today, 24 Feb., at noon. Good luck, everyone! Details to enter the #pplHDTV comp: https://t.co/hJDkTLah
2.640864536535E+017	117843794	neutral	Springsteen, Bon Jovi, Sting to Star in Hurricane Benefit Concert Friday:  Superstar musicians born in the New Y... http://t.co/VFYM2xOU
2.55086402067366E+017	135026662	positive	Yelling I'm so proud of my son TRAYVON he'll be getting acknowledge in tomorrow assembly he is STUDENT OF THE MONTH. JUST THANKING GOD!
2.63043955829121E+017	909453734	positive	We love FREE!   Celebrate with Fox Theatre for their 5th anniversary!... http://t.co/TZBzFE7o
2.53923432746598E+017	14550149	negative	And the new season opener is against the Dallas Stars on Thursday, Oct 25. You probably shouldn't buy tickets yet. Call me cynical.
1.81876518048371E+017	416721089	neutral	Katy Perry - Ni**as In Paris (Cover): Woah I didn't think she had it in her...  http://t.co/RkINsym3 via @youtube
2.20570352777052E+017	205776964	neutral	@JustFranJ in the CL final when Lehmann got that red card, he chose to sub out Pires in the 10th minute to get Almunia in. Pires felt
2.64140098680009E+017	257784330	positive	I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
2.59638192981021E+017	598018984	neutral	Get down to Adelaide Oval tomorrow to see ACC's @frankyworrall and the @WestEndRedbacks in action!
2.05784097694556E+017	343184007	neutral	I got tomorrow off!! Woooop!! (@ Adrienne Arsht Center for the Performing Arts) http://t.co/mzdD0SYo
2.12359058945081E+017	68768255	positive	@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF
2.64162031001797E+017	212622346	positive	Writing up my case study so I can enjoy my weekend by going to Raleigh Friday &amp;&amp; babysitting my favorite twi http://t.co/ze8MCCiG
2.60181746350432E+017	177642227	positive	Going to see @JohnCena and @CMPunk along with all the other @WWE superstars December 3rd in Greensboro NC :)
2.64158752117227E+017	132001343	positive	cant wait to see my mami's @MsHannahMaree and @besitos_xoxo damn might just hurt the streets of raleigh tomorrow night.
2.56490896898527E+017	118661806	neutral	Compiling playlist for lab visit tomorrow. Mostly Rammstein and Pumpkins so far... I'm going to get in trouble, aren't I?
2.36730400309924E+017	291182287	positive	"SO glad that I slept again when my friend phoned me from Gampel for the 2nd time! Now I have ""I know"" as voicemail on my mobile. #PlaceboGig"
2.23528486038553E+017	366305375	positive	may even get to watch the North London Derby match at Emirates for the first time next season!
2.57702613930373E+017	47739778	positive	Cabin Fever 2 drops tomorrow. No way it'll be better than Taylor Allderdice but i'm still pumped for it. @RealWizKhalifa
2.23846332253737E+017	15033673	neutral	The driver of a motor vehicle that crashed on Petrolia Line in the evening of July 11 remains in serious condition. http://t.co/ciUXdGck
2.40113044993225E+017	114828463	neutral	I'm going to destructo at Rise in Boston, MA - Sep 28 http://t.co/tOYJh6D0
2.60104108856472E+017	465114198	neutral	#Trayvon My daily tweet (10/21) in memory of Trayvon Martin - killed 239 days ago! ~May you Rest in Peace~ (Stay strong, family.)
2.63480104888459E+017	722711432	positive	Wish i couldve went to see Miss May I tonight at house of blues -.-
2.64091635556684E+017	275144200	neutral	View from the Valley: Seymour schools to open Friday http://t.co/AtEpajzp
2.6126869493463E+017	27004471	neutral	Tomorrow Night Thursday Oct 25!!! FIRST BLOOD TOUR Dubstep &amp; Trap Halloween Party with MAYHEM!!!! Greensboro NC... http://t.co/LYXmUVVt
2.33701373441634E+017	156735276	positive	@Darren800 ha ha yeah you're right! Well forget Pires, Mulleady on Saturday at Kilbeggan is the next sure thing! Lol if she runs of course.
2.578420047116E+017	284154037	negative	@Magwer84 And who had Maidana fought before the Khan fight? Hahahaha and he lost to Devon Alexander in February who is shit also! #clueless
2.61601132529467E+017	119209813	negative	Ian going to the game , that's a waste of money because Rosedale gone demolish us 1st Quater #FACT
2.63839524189262E+017	209941571	neutral	The Fox shows watched moving onto a movie, George Clooney no thank you. I may be one of the few on the planet who has never watched Titanic
2.46052859815293E+017	59110369	neutral	"UConn confirms 2 p.m. press conference tomorrow at Gampel to discuss ""future of the men's basketball program."""
2.64063608701456E+017	171863474	negative	ATTN: RUNWAY CLASS FOR TONIGHT NOV 1st IS CANCELLED. Sorry for the inconvenience. It will be rescheduled for next... http://t.co/xewznlnt
2.50696348234572E+017	547787728	negative	And I never had a good time I sat by my bedside with papers, poetry about Estella.   #Greatexpectations
2.19202079451906E+017	84377290	positive	The Tri-Cities Fever beat the Wichita Wild Friday night to win the Intense Conference Championship for the second... http://t.co/GKvG7GbX
2.55937806755566E+017	17438924	negative	And I never had a good time while sat by your bedside with papers and poetry about Estella.
2.56227276885225E+017	593047701	negative	My godsister better take her ass STRAIGHT home after school tomorrow. NCA won't be the place for her to be after school
2.57262916020089E+017	18845881	neutral	If you are at the Rampage game DM me I may be able to get you in our suite.
2.61061342453195E+017	378315113	neutral	World Bank's most business-friendly countries;Malaysia is the 12th most competitive economy on the world for doing business.
2.63235660289298E+017	262724365	positive	Panellist from World Bank presentating on Understanding the potential for youth and women and wat may help guarantee success #GCARD2 #C22
2.59453052937986E+017	63842843	neutral	Dante Cunningham getting all 12 1st qtr minutes at four and led Minny w/ 8 points. Imagine it'll be all Derrick Williams in 2nd qtr.
2.62882510378254E+017	150975527	neutral	Carling Cup on Wednesday. No extra time please.  Have to play more england internationals and give the kids a rest. #lfc #stillinthehat
2.61233832253088E+017	52047400	neutral	@IonaWBB @CoachWhitMSM Lowering the rims may be the one thing that will turn me OFF to WBB. My attraction to WBB over NBA is fundimentals
2.62237533243597E+017	77637181	negative	False start penalty, Garner moved early. Brings up 3rd and 16 from the Yale 47.
2.61358809644143E+017	277851715	neutral	"Don't drop the same day as Nipsey Hussle... ""@joeyBADASS_: DECEMBER 21ST!"""
2.1312334155547E+017	331202858	neutral	Next Friday at Airline Skate Center ,Micheal Jackson tribute night. Friday Night 7-11 , Ill be on the 1s &amp; 2s.
2.40483659445043E+017	545436446	positive	Jeff, Joseph Arthur and the amazing Richard Stuverud.... Fox Theater in Bolder, November 18th. DO NOT MISS THIS!... http://t.co/3fdt2JXv
2.61900705219097E+017	88591873	neutral	"George Harrison wrote ""Here Comes the Sun"" from the point of view of a suicidal vampire."
2.56217193421869E+017	377096768	negative	Lmfao , she gone die . All the niggas gone be at NCA tomorrow
2.59669469742391E+017	62981269	positive	Watching The Lorax with my boys.. Happy Saturday
2.58522997479068E+017	522661225	neutral	Really pumped about knock2bag on Friday w/ @docbrown88 @Iansmithcomedy and Sheeps and others! Doors 7pm at Rich Mix.
2.59091318775628E+017	282144337	neutral	I'm going to Soundwave Festival at Olympic Park in Sydney, Australia - Feb 24
2.07871947634258E+017	84541725	negative	@asajoseph So you wouldn't have regretted selling Pires after his 1st season? I think it's outlandish to base all your judgement on 1 season
2.60168966952075E+017	419751608	positive	COME SUPPORT BALLARD FIELD HOCKEY in the SEMI-FINALS tomorrow at 7:15 at bellarmine! #bruinfam #studentsection #loudandproud
2.5227645218209E+017	471616892	negative	Semi-finals tomorrow are going to be gay...
2.59289796705391E+017	58841379	positive	This looks like a nice place to spend a friday afternoon.....  Chalet of the Week, Chardon, Val d'Isere.... http://t.co/9qeINVx7
1.96603337079132E+017	21926735	positive	If Dontari Poe runs the 40 .3 slower at the NFL Combine, he's maybe a 2nd round pick. Nice work #Chiefs.
1.74396143424377E+017	368164955	neutral	Robert Turbin impresses at NFL Combine: But on Sunday in Indianapolis, he became just another name, trying to pr... http://t.co/OzkhJthK
2.64245754619646E+017	43820675	neutral	It's on....Wifey and I gonna make the trip from New Mexico for my 30th bday to join the #12thMAN on 12/9/12 to for the AZ game. #Seahawks
2.64162523278893E+017	24386160	neutral	SNSD's Tiffany, CNBLUE's Yonghwa and B2ST's Kikwang MCs for the SBS K-Pop Super Concert Nov 10 http://t.co/uXNRkuWr
2.61620996618981E+017	306155189	neutral	Tomorrow night at 7 p.m... We need madison city stadium packed with everyone wearing RED  as Bob Jones defends its Region 8 championship
2.64225965239042E+017	459204533	neutral	Review : black friday 2012 AmPro T19701 6 LED Flashlight with Magnetic Pick-up Tool:  Find, shop, See Reviews , ... http://t.co/4ANVMzLo
2.63840235065057E+017	284106378	neutral	Ever seen the Huntsville statue of Sam Houston? TRUE STORY - on a road trip, woke up and thought it was 2nd coming. http://t.co/mdnUaVdu
2.63825480262763E+017	576423773	negative	Sister is rubbing it in my face the fact that she has no school tomorrow and I do, #ULazySackOfShit Thalia Its all love though lmao
2.19955012581851E+017	11432532	neutral	Checkers to move to South Division in 2012-13 - Last Thursday, the American Hockey League concluded its annual Board... http://t.co/tyCjmOv2
2.56408078101123E+017	130182105	negative	NO WAIT!! Mick Foley will be at SMU from 10 to 11 am on 03 Nov... but I still unsure on whether to go see Kewei in the evening.
2.56512027776934E+017	19469610	neutral	Free guided hike of the Tortolitas on Saturday at 8 a.m. Meet at the Wild Burro Trailhead on the Ritz-Carlton grounds in Marana.
2.28958029687685E+017	110860696	positive	Perfect Pairing. The Singapore Slingers plus the White Ghost Shivers August 31. Tix http://t.co/VqrwH1UE http://t.co/dYbcKiO8
1.94500647717048E+017	66196277	neutral	@jessicasteere we're going to ricks cafe on thursday! Or come here anyday!
2.45283825234629E+017	159192471	positive	This made my day. Girl Scout cookie orders start on Friday in #MD. I have an unhealthy obsession with Thin Mints ... http://t.co/dQEhmAsS
2.26730837616493E+017	282212057	positive	A new favorite: Jason Vernau Live @ SurfComber March 16 th 2012 Miami WMC Pool Party with Robbie Rivera &amp; Friends http://t.co/ruEaugHY
2.56727107923743E+017	24741724	neutral	@freeformers_uk are back at Rich Mix on Wed 17 Oct teaching you how to design an app in a day: http://t.co/yO2KDvfQ
2.63994209206415E+017	175690818	neutral	@sophiebould @DennyDingDong @dave_cooper @RobinSavagePics not checked with Lou but 22nd def out can do 21st though. shall i text Baylis?
2.62112147256005E+017	216655594	positive	Looking forward to the nest Prizefighter on Nov 3rd at Bethnal Green - Light Middleweights turn - 2k bonus added for each KO, #incentive
2.16418827905409E+017	114946688	negative	@yazbanz yes I am. Coz for me when Henry, Pires &amp; others left &amp; also Cesc may be, were more sad than this RVP! But do u think he's leaving?
2.63354499370979E+017	106760441	positive	Delicious grilled cheese with ham cooked in Sun Dried Tomato, Parmesan &amp; Garlic oil from Olive That in Montclair http://t.co/Wf0pNsHQ
2.4988514014949E+017	31509519	positive	Hey #GH fans, we all must support @kellymonaco1 in the upcoming season of #DWTS, premiering tomorrow night!! The pride of Port Charles!!
2.4807122183979E+017	247396033	neutral	Discover the Business Value of Your Library Card Wednesday, September 19th 1:00 pm - 3:00 pm Harold Washington... http://t.co/jAyQ4vnK
2.19168847859691E+017	257135501	neutral	"Come on Andy. Kids are in bed. Dinner is out of the way. 2nd beer is open. 50"" HD TV is on. Play your game. #Wimbledon2012"
2.5912723085525E+017	815878368	neutral	Sprint to buy stake in Clearwire: Sprint Nextel Corp. on Thursday said that it wants to buy out the founder of C... http://t.co/VvvtuXz9
2.61178920911663E+017	717070320	negative	Tomorrow October 25 Il Divo is presented in the valence Forum here in Venezuela! And I'm not going Hahaha
2.62987043762741E+017	322732661	positive	Who wants to go with me tomorrow night to go see @TheSaturdays at the Roxy theater? tickets are cheep. Thanks and please please please!
2.64227030290284E+017	363312440	neutral	@mo_mac_ wanna go see legally blonde at north at 2 on saturday? i told your mom already but i need to make sure they have tickets if ya want
2.63435225273618E+017	167968838	positive	Excited for Halloween tomorrow I am going to be Jake from State Farm
2.64182542364725E+017	747740737	neutral	FB: Jakes keeps it on 2nd down and sets up a 3rd and 3 for WKU. Ball at MTSU 46
2.52045110517309E+017	419593741	neutral	Where could the Il Divo guys be performing tomorrow night? Tell us where you think they are
2.10728919836529E+017	401391920	neutral	Cloud Computing: WHIPTAIL Talks Big Data &amp; the Speed of Life at Cloud Expo - Soa Wolrd: The 10th... http://t.co/sYdr66M0 #bigdata #cloud
2.56571600353239E+017	117318947	neutral	Grappling with corruption and business in Brazil: The World Bank is sponsoring a  panel discussion on October 17... http://t.co/SwDRWHy9
2.63924299008704E+017	283866253	neutral	Tiffany will be one of the MCs along with CNBlue's Yonghwa and Beast's Gikwang for SBS KPOP Super Concert on November 10.
2.56472592721015E+017	15237692	positive	I hope that Rammstein gets played on the wedding dancefloor tomorrow. That would mean 4 of my teenage booze mates will have had it
2.598244851323E+017	890056074	neutral	Just watched The Lorax for the 20TH TIME!! #ihavenoregrets #OOC
1.73258427131376E+017	46602167	positive	Support Emerging Scholars tomorrow at 12 noon for the annual Kickball Tournament .
1.96322581098402E+017	259433591	neutral	Eurovision 2012 party in Washington DC on May 26 with live stream from Eurosong Contest http://t.co/EtJK4P9e #Eurovision
2.22384474455949E+017	42478391	positive	"Looking for some free fun? Come to @AbronsArtsCtr Friday to see the classic camp films ""Cobra Woman"" &amp; ""Jungle Island."" http://t.co/WaxQdXuW"
2.6410076142687E+017	411834392	neutral	Be sure to attend the GCS Career Exploration Fair on November 15th, from 4-7PM, at the Greensboro Coliseum Special... http://t.co/G3BU23Fs
2.30160970914337E+017	94440947	neutral	l!! where is terrance he need  to cme back to the bluff should've stayed with him wednesday instead of going to turner house!! :))
2.58429920953397E+017	43585368	neutral	Looks like I'm going to sit at Richwood with my brother tomorrow.!
2.09604291508437E+017	159217769	neutral	Tomorrow Venus crosses the sun and there's lots more going on much closer to North Branford and Northford, too. http://t.co/Qf64DwjV
2.61759471284523E+017	18900881	positive	@giruaro silly string / silly season. love an owl story. fancy watching the football in Bethnal Green on Sunday..?
2.59103324886933E+017	127141063	neutral	Clearwire Is Sought by Sprint for Spectrum: Sprint disclosed on Thursday that it had offered to buy a stake in C... http://t.co/5Ais2S9j
2.63073986852835E+017	176232363	neutral	Mick Foley live on @WWE #Raw! Play as the 3 faces of Foley starting tomorrow in #WWE13!
2.47123100339151E+017	161479186	positive	I liked 'Kendrick Lamar - The Rave / Eagles Club - September 22, 2012 ...' in the The Rave / Eagles Club App http://t.co/CVb3RIxS
2.63849975614689E+017	457301903	positive	Will @CourtneySager3 @Aubskidoodle @heath0123 @Major_Peter or any other SES grads be at the FHSU vs. KSU WBB game tomorrow?! #comeseeme :)
2.46613889977053E+017	158170045	neutral	@999KISW @BJShea @HotKyle Yep im having a party @ the eagles club theres a dj on fridays so ill have my party oct 5th im so amped!!
2.64250009871081E+017	67128339	neutral	Photo: scinerds: Sharpening up Jupiter Amazing image of Jupiter taken in infrared light on the night of Aug.... http://t.co/dI7R4TNK
2.62488876524921E+017	75212249	neutral	Mark the dates: Miss Earth 2012 coronation night Nov 24, Sat, LIVE on Starworld, 8PM. Free-TV broadcast on Sun, Nov 25, 10AM on ABS-CBN.
2.61067856421204E+017	15845518	negative	"I may go off the grid till 11/7. ""Christians"" keep driving me further from Christianity. Pregnancy after rape is science, not ""God's will."""
2.10944194007671E+017	224049390	neutral	#SignsYouNeedToGrowUp you still hit up the Skate Center on Friday Nights
2.34746514155663E+017	627200653	positive	@foofighters can't wait to see you guys thursday at Gampel, it's gonna be freakin' awesome!!
2.59482001114034E+017	102138561	neutral	But ohhhh come December 6th I'm smokin to the whole kush x oj nd Taylor allderdice just like old days
2.5876970954412E+017	358238162	neutral	"I now want to ride my bike with ""Here Come the Sun"" by George Harrison playing in the background and my hair flowing behind me. #fun"
2.6094061265895E+017	261594890	neutral	Ricky Ponting and I now have something in common. Today he passed 23,000 1st class runs. Last night at training, i was hit for 23,000 runs.
2.43825919536554E+017	807198307	positive	Lowering the Bar may have found the first recusal motion to cite Girl Scout Cookies. http://t.co/ZmQwuuXM Thin Mints are criminally good.
2.59610495894553E+017	111926646	positive	Save the night, save the day. Save the love, come what may. Love is worth everything we pay. #tebakLagu #duet #barat *clue, OST.nya Zorro*
1.92344509517013E+017	21404171	neutral	Starkville, MS! Coming at you tomorrow night to rage at Ricks Cafe and we've got a pair of tickets to give away.... http://t.co/dHF4emkZ
2.58777443429671E+017	596146678	positive	Can't believe I may have seen the play of the year in the preseason! Jeremy Evans just put Turiaf in his place! #SlamDunkChampion #ScTopTen
1.6482794408942E+017	126530399	positive	#SkateNight Tonight 8pm Stardust Skate Center FREE b4 9:30pm Hosted by #SAAB its always fun when you rolling!!! haha x1
2.56145127381291E+017	39137905	positive	Congrats @JimmyDykesLive on your new contract. Can believe this is you 18th season at ESPN. Time flies. Always delighted to see you at Rupp.
2.55371466391044E+017	19071523	neutral	Jets selection of Wesley Walker (2nd round 1977 draft), without knowing he was LEGALLY BLIND in left eye, led to creation of NFL combine.
2.16190812378239E+017	51731364	positive	@kerrycupcake You off to Cork ? have lots of fun &amp; safe trip, you've done a lot since your 1st meet at Eurosong haha
2.22100424767979E+017	257318870	neutral	The birthday boy and his lamb. The lamb's name is Balki. Come out to the Volstead tomorrow for a taste. #ouimybuddy http://t.co/QhjXM968
2.46929194922168E+017	315195661	positive	May not know Spanish but shit whenever i listen to IL Divo i just want to flash my Scarlet!
2.44633721108578E+017	35916600	neutral	"There is still time to register for ""Happiest Baby on the Block""!  Come have brunch tomorrow morning, learn how... http://t.co/K2eziHlx"
2.54812505233306E+017	73550542	negative	OMG Mali Music is going to be in Philly tomorrow! At the Liacouras Center, performing at the Kingsmen tour! I'm so sad.
2.64242142887702E+017	554375951	positive	Hopefully I have a better day tomorrow...today was just cow shit.  Well...IM GOING TO BIG BANG CONCERT SO OF COURSE IT'S GONNA BE BOMB!
2.10813049102283E+017	40380673	neutral	@RavensburgerPC: Enter our competition to win a London Children's Map Puzzle just follow and RT.Closes tomorrow @4pm.  http://t.co/lD5hFvUn
2.52580681912287E+017	268123814	positive	@SamiCorrado pretty excited for #SBUcheerleaders to come to the Liacouras Center in January...
2.61570451241836E+017	155373810	neutral	@swannydmp Did you tell Rio in the weeks before Rudd was knifed there would be no mining tax introduced in the May 10 budget?
2.305648780694E+017	508657671	neutral	@JohnMoug come to green valley ranch Jeff Timmons wired show buddy I play guitar in it!!!!!  This Friday and Saturday in ovation room
2.62698949595496E+017	34569649	neutral	Was thinking about seeing JAWS at the Roxy on Wednesday, but now it seems I'll be seeing BAIT 3D instead. It'll be just as good, right?
2.63238996778443E+017	48757042	neutral	My biggerst worries about this hurricane are Meryl Streep and Susan Sarandon, because they live in NY, may God protect them and ther family
2.57419143538688E+017	611286976	neutral	The boys have a surprise for Aussie Directioners with whispers they may return to the Australian Xfactor http://t.co/0kPCNnxe
2.56665577408582E+017	29701948	positive	Last day of our MAX conference here at Twickers with Mark and Eric up presenting the Roadmap after an awesome 1st day yesterday #MAXCC
2.0965802146963E+017	158862435	positive	TOMORROW Venus will eclipse in front of the Sun, an important cosmic event that will prepare humanity for the... http://t.co/7EqNqbfp
2.6404792139633E+017	36152358	positive	Congrats to Trey Haley, Shawn Armstrong (@SArmstrong90), and Alex Monsalve for being named to the AFL's Rising Stars team. Game is Sat @ 8pm
2.64130758522839E+017	713536400	positive	Going to Olive Garden with my family! So happy it's my 15th Birthday!
2.63749709812879E+017	365676134	neutral	Considering the size of our squad these days, we could have done without extra time ahead of another trip to Tayside on Saturday. #hmfc
2.54874620094722E+017	94910520	neutral	Saturday Kitchen, Rick Stein, makes me want to move to Australia
2.63695129288794E+017	292106022	neutral	Make Sure to check out the weekly Friday's Round - Up of book signings , interviews and reviews over at the Oak... http://t.co/8lpQr3z3
2.64127839325024E+017	465357466	neutral	@MattsJustLookin Derby's in May my marathon can happen anytime of the year lol
2.62391285401399E+017	635331955	positive	@jrmahathir cakap je. Can we do it on tuesday ? Im in melaka. I really want to be in the picture... Please. *U may copy and paste this*
2.63352502102159E+017	459183999	positive	An exciting day tomorrow @punchestownrace Oscars Well making his chase debut and Operating first time out over hurdles!! #fingerscrossed
2.01347214377882E+017	354203155	neutral	FM Preview: West Bromwich Albion v Arsenal 13 May 2012 - FootyMad attempt to assist you with their form guide as Wes... http://t.co/9rcpFyO0
2.61482436800676E+017	38450042	neutral	BCA voter education guide for November 6. Endorsed candidates &amp; information on the constitutional amendments http://t.co/7Icvvd4N
2.63150010542203E+017	21256195	positive	It looks like my brother is going to see A$AP Rocky tomorrow sigh his life needs to stop being significantly better than mine
1.80974746870104E+017	22742560	positive	With a 7-2 win last night, the Norfolk Admirals tied the American Hockey League record with their 17th consecutive win. Fantastic stuff.
1.94634971951018E+017	312002931	neutral	UPDATE: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! -- adminKIM
2.32544244726919E+017	181132589	neutral	@richwilson26 Randall Bailey is due to defend the title against Devon Alexander in Texas on September 22.
2.54886296823157E+017	269510229	positive	Normally I prefer a spot of Rammstein on a Sunday morning - perfect for doing the ironing or a spot of aggressive furniture polishing.
2.53205086946345E+017	122188802	positive	@ernasty49 Great season, it's been a pleasure listening to Volare in the 9th inning! Mas Ernasty ano q viene!
2.581766555148E+017	325282895	neutral	NYSports Rothstein Files: Five Observations From UConn: Monday was the first time I took in a practice at Gampel...  http://t.co/1FNe4jVC
2.58761772306158E+017	5857352	neutral	@ATT today issued a statement once it learned that Sprint may take a controlling interest in Clearwire in order (cont) http://t.co/tGfO9kgp
2.62419295122899E+017	477030230	positive	Love this song! One of my favorites for sure. Can't wait to see you tomorrow at The Roxy! (@YouTube http://t.co/Mf5Ws9cN)
2.62130903004885E+017	302670932	neutral	October 27 1962: U2 aircraft strays over Siberia. USAF interceptors sent to protect armed with nuclear warheads #Cuba1962
2.62356333829964E+017	284213142	positive	DePaul WBB practice, wine, ND Football, dinner with big brother in Lincoln Park = great Saturday
2.62488901917213E+017	53013930	neutral	Gold and Diamond are never at the periphery, we really need to dig deeper into Christianity....Phil. 3:10-18,Rom. 12:1-3..... Happy Sunday.
2.62240957544661E+017	361929906	positive	We get Garner 1st round. Got to beat the beat to be the best!! @ADHS_Football #ADN
2.56883458352243E+017	17104996	positive	Interesting: Sacha Baron Cohen to play  Freddie Mercury in the latter's biopic http://t.co/9cuku4s8
2.64174115320123E+017	219107764	negative	Sooo.. What you're telling me is that no one is down to get drunk as shit for the Cypress game tomorrow and talk shit to the cypress kids?
2.62978454096581E+017	354523991	neutral	Pottstown and Pottsgrove School Districts CLOSED on Tuesday due to the hurricane.
2.57513379344835E+017	439074172	neutral	Who's next then? The Togo team of Emmanuel Adebayor (TOT), that's who. 1-1 away from 1st leg. 0-0 after 30 mins of the 2nd.
2.63696790065402E+017	55175845	positive	Today I came to the world of television, who knows, but may be very soon I will be interviewing Big Time Rush? I wish this all my soul! &lt;3
2.63831767021126E+017	45375796	neutral	@AllCourtSport Hey friend. I stopped by last Saturday.  Will be in Huntsville this weekend checking on family. Catch you next time.
2.153924558797E+017	294554001	neutral	@philtufnell can we get a RT: Big North London Derby tonight Cockspur Rum T20 Cup 2nd round @HornseyClub vs Highgate CC 6.30 start @ Hornsey
2.64106557392974E+017	57417855	positive	@funfunfunfest is coming up this weekend!! We're super excited! Playing the Blue Stage on Sat night right before A$AP Rocky!
2.61339328792392E+017	23637091	neutral	@The_Riches we just confirmed Nipsey Hussle Dec. 29th @tremontMusic Hall tix on sale Friday!
2.35660285095076E+017	67049858	neutral	Find out more about our guest Lesley Thomson before she pops up at Book Swap tomorrow night: http://t.co/9ofXyfZv
2.45933879402308E+017	194449648	positive	Performing tomorrow at the Harold Washington Cultural Center with @Smitty_LP come support the team http://t.co/9YEGfKrz
2.57979710800273E+017	324607592	neutral	Friday, October 19th - Talib Kweli: Idle Warship with Res at the Adrienne Arsht Center!  http://t.co/LJ94Bofa
2.41332480488141E+017	231455061	neutral	Boxing News: Devon Alexander and Randall Bailey ready to slug it out on September 8th http://t.co/X7blyK1C
2.4356017194575E+017	584295183	negative	i miss my bestfriend,Octaveia, my cousin ,April .. my bestie,Kaliyah, Tricey, Dasia,Mikia,&amp; the other people i miss with at Richwood !!
2.48229381166727E+017	328811151	neutral	@IAmPolo__ lmaooo not even it was most def in like 8th grade I think ? When I went to Berkmar !
2.64132071616807E+017	107366752	neutral	Arrived in Llandudno to attend the 3rd conference in 3 weeks.  My little car can almost drive itself here.  South to North #noshortcuts
2.61265435918492E+017	162093803	neutral	#Pistons struggle in 1st.  Trail Minny 27-10 at end of 1 in Winnipeg.  Det 3/17 FG with 6 turnovers.  Derrick Williams 12 pts for Minn.
2.31554887937311E+017	124134222	positive	Are there any Aussie Directioners from Canberra?? going there on the 12th of September would love to meet some More Aussie Directioners &lt;3
2.64222748824449E+017	190926855	negative	@Tristan_jet @iidontrespectit Martin isn't a leader for the 2nd unit like harden. Your guys bench is done plus Westbrook is a ball hog
2.58911344953287E+017	228146611	positive	Show up at our 2nd shop and dan is listening to Rammstein...today is going to rule #du #duhast #duhastmich
2.64180373813068E+017	747740737	neutral	FB: Three runs do the trick for MTSU and they are out to their own 33-yard line. 1st and 10
2.63760249989779E+017	391836848	positive	Big day tomorrow! RVC WBB get their National Championship rings and an exciting new era of MBB begins! Good luck @CoachDoty and Coach Opat!
2.5354411703076E+017	331758628	neutral	continued : Emmanuel Adebayor has not travelled with the squad for our Europa League away tie in Greece tomorrow evening.
2.5910597329213E+017	815590844	neutral	iknowushould2 will be at the Tom Joyner Health Festival @ the Liacouras Center tomorrow come out for freebies! @EStevenCollins @PhillyFIGHT
2.63606419457208E+017	96150163	neutral	Blimey! We have a STAR guest on the Radio Horton 'Knowing Your Businesses' show tomorrow at 10am. Marleeeene! http://t.co/gaKhUPiX
2.64220843326988E+017	152914053	negative	I hate ASAP on Friday !!!! Why I have BUSY always in the end of week :(
2.56513469971567E+017	51833213	neutral	@KrisWhittle may get a wider training gig somewhere. Hard to play Super Rugby when you weigh 47kgs though
2.59289642669593E+017	474715675	positive	MetroPCS launches the Galaxy S III on October 22, price is $499: Good news for MetroPCS cust... http://t.co/jR5U314Q more after redirect
2.61075568244703E+017	384939405	positive	We're excited about our CineMonkeys session before the Lorax next Wed 31st - perfect half term entertainment! CM @ 12.30pm, Lorax at 1.30pm
2.53021846084137E+017	69207168	neutral	Here's all you need to know about upcoming #lebronX drops http://t.co/yZI3i4Yh. Thursday marks two launches Blue Diamond &amp; Jade. #teamlebron
2.29462324522656E+017	24323936	neutral	How are @PAFC going to get 20,000+ to Adelaide Oval when they can't even get 15,000 to AAMI on a Sunday afternoon? Crowd = Concerning. #AFL
1.78072657609232E+017	317520479	neutral	Nicki Minaj Kissing Lil Wayne! Caught Red Handed at the NBA All-Star Game (Exclusive Photos/Video) http://t.co/NuRX33dx
2.60863873974948E+017	294559107	neutral	@coolandbreezy I think pardew started the craze off Sunday !!!!! Collocini compared to Bobby Moore
2.63995165365117E+017	36092993	positive	I love Thursdays....Grey's Anatomy....One day closer to Friday.....and No driving to Huntsville.
2.63776197081723E+017	860274984	neutral	Going ice skating Friday with thalia jack helemma and jazmin maybe giancarlo yaaaaa...
2.13414493101892E+017	571269603	neutral	going to jungle island tomorrow
2.58302693523722E+017	116847932	positive	#rtesoccer Robbie Keane saying he always knew Germany was going to finish 1st in the group!!! #winningmentality #coybig
2.59468338009371E+017	26242086	neutral	With that score, Farmerville is now up 27-6 over Richwood with the 3rd Qtr winding down.
2.62018168585855E+017	74333988	neutral	@MsJoseline @hitmansteviej Yall shld came down for #GHOE n Greensboro NC #NCATSU. Its still going down tomorrow nite. Fuk w us.
